gene_symbol,meta_p_value,meta_log2FC,n_datasets,datasets,all_same_direction,n_up,n_down,meta_adj_p_value,-log10_meta_p
215755_at,0.9447639514362591,-0.08881449121990298,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9747010007276554,0.024676686087799386
PRDM11,0.9448327294068296,-0.032546279905403985,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9747012814675444,0.024645070988756002
CLUHP3,0.9449333108117425,-0.06100970479460619,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9747343686094013,0.024598840981181168
SCAI,0.945053072596635,0.12206524292294625,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9747872348053446,0.024543801555661597
RPRD1A,0.9453100139039439,0.017823745370984214,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9749815786752674,0.02442574149257496
KCNA4,0.945858129558355,0.11123783531179522,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9754761863841893,0.02417399908495906
MIR6516,0.9459665865861495,0.048722642444491836,3,GSE55235;GSE12021;GSE55457,False,2,1,0.975517329415651,0.024124203468753797
RAP1A,0.9461047573428021,-0.04073922279612749,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9755891062091164,0.02406077372814299
CACNG1,0.9462197133293844,0.03819708532593202,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9756369361004769,0.024008008199324235
SHROOM2,0.9463324545836793,-0.01769951529543735,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9756824756388833,0.023956265472744542
LOC101930373,0.9466313333042427,-0.08543856430733522,3,GSE55235;GSE12021;GSE55457,False,1,2,0.975919905097657,0.02381912457125652
JPH2,0.946761547760504,0.07242960093254602,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9759834300490111,0.023759389034619553
SLAMF1,0.9471064836296623,-0.21568185065988868,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9762682785686325,0.023601190317750733
SLC2A6,0.947178421308125,0.14000415079571674,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9762696563719563,0.023568204638847987
GUCY1A2,0.9472873353983051,-0.13910112758816537,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9762696563719563,0.023518268884399646
GPR25,0.9473136685318547,0.07370332775539973,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9762696563719563,0.023506196332375415
C11orf98,0.9474860609541674,0.06826625582837738,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9762845908375584,0.023427170484129983
LOC202181,0.9475279585041818,-0.1271420884134116,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9762845908375584,0.023407966536726284
ZNF324B,0.9475340114475572,-0.06784544206941412,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9762845908375584,0.023405192210663173
SPOUT1,0.9477639972242937,-0.010362908908654907,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9764170719490612,0.02329979289742997
GRIK3,0.9477998440180269,-0.08185866459167473,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9764170719490612,0.023283367109624396
MPC1,0.9480234719373423,0.0661334376916679,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9765767418711633,0.023180909912277718
SLC6A14,0.9481035706592481,0.014557632028949505,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9765885472627078,0.023144217821325558
FGF8,0.9482684839747444,0.14912504878640942,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9766877073977606,0.023068683125570116
215278_at,0.9483779094090514,0.03762445209584731,3,GSE55235;GSE12021;GSE55457,False,1,2,0.976729706483676,0.02301857060853171
215968_at,0.9485176504940753,-0.15231915479021582,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9767888579482037,0.022954583129712432
YOD1,0.9486383105205358,0.10709874299697096,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9767888579482037,0.022899340456125676
MAP3K7CL,0.9486413015974331,0.05690873482422306,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9767888579482037,0.022897971118487577
RDH8,0.9488286808114001,-0.07289572267606417,3,GSE55235;GSE12021;GSE55457,True,0,3,0.976899580094004,0.022812196102631483
SLC18A3,0.9489823363314506,-0.13068820023305255,3,GSE55235;GSE12021;GSE55457,True,0,3,0.976899580094004,0.02274187113980336
MTMR14,0.9490115973490147,-0.005111014232416726,3,GSE55235;GSE12021;GSE55457,False,2,1,0.976899580094004,0.022728480266167257
PAQR4,0.9490234745613806,0.008676092271861313,3,GSE55235;GSE12021;GSE55457,False,1,2,0.976899580094004,0.02272304495270305
PLEKHF1,0.9491013664688915,0.04033807240192557,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9769090821181645,0.02268740132705243
SYN1,0.9502580922480132,0.13269485282853885,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9779600889476187,0.022158423325811888
C22orf46,0.9502599261808286,-0.05910253599923867,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9779600889476187,0.022157585168115744
GPR3,0.9514587473940846,0.12001656019217773,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9789891491535034,0.021610036770020897
MYO18A,0.9515005927624944,0.03603647244478549,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9789891491535034,0.02159093682162682
FBXO46,0.9515803487901828,-0.042278679197641944,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9789891491535034,0.021554535214120193
BHMT,0.9516497429984928,-0.01746371684894114,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9789891491535034,0.021522865347309607
216456_at,0.951667730011013,0.1893643268958535,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9789891491535034,0.021514656879311537
SLC30A10,0.951672682171922,0.01640817913119529,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9789891491535034,0.02151239696180806
PRO2958,0.9518390418501097,-0.09216458117869197,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9790894944652516,0.021436485592815385
PRPF8,0.951992976139374,0.003145098364693713,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9791091132362533,0.02136625585414396
ECHDC1,0.9519974292997407,-0.044503232278311766,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9791091132362533,0.02136422434918595
PVT1,0.9520645615422803,0.05481498498258789,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9791091132362533,0.021333600175556088
216553_x_at,0.9521947148899832,-0.11476496530753659,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9791631380214345,0.02127423338501846
ITIH2,0.9522547329774099,0.056822003119517045,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9791631380214345,0.021246860094305355
SCN10A,0.9526191454794292,-0.06804506165039477,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9794670618500736,0.021080694404824216
SPP2,0.9527392905805163,0.0860634523726679,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9794860427993523,0.021025924285447715
C5orf22,0.9527752904373794,-0.05367463553408353,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9794860427993523,0.021009514503709435
217068_at,0.9528513299140968,-0.132286030009659,3,GSE55235;GSE12021;GSE55457,True,0,3,0.979493441371127,0.020974855536616897
KRT35,0.9531062011023412,0.1033312679733055,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9796273639928218,0.020858704835975187
ASCC3,0.9531193140112898,0.0762004331028161,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9796273639928218,0.020852729819952166
SLC22A1,0.953994659043803,-0.1251189126188638,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9804562271652144,0.020454056694539532
NEDD4,0.954149485754769,-0.05942483107063418,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9805445202830518,0.020383579433631734
ATP8A1,0.9547312076807998,0.004968659779208286,3,GSE55235;GSE12021;GSE55457,False,2,1,0.981063005519401,0.020118881245665445
215862_at,0.9547919199766056,0.07541081637267737,3,GSE55235;GSE12021;GSE55457,False,2,1,0.981063005519401,0.020091264910802417
BEST2,0.9549679569630083,-0.08701893395150538,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9811130404106446,0.020011200507999483
AP5S1,0.9549785280184859,-0.02363345675747006,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9811130404106446,0.020006393094704946
ETNPPL,0.9553536794420654,-0.12772665447105577,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9814179057096213,0.01983581941689451
PTH1R,0.9554746626502472,-0.020992147352267437,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9814179057096213,0.01978082511036358
RPL10A,0.955511456953376,0.04341806460677198,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9814179057096213,0.019764101218282534
SEC14L2,0.9555511841295603,0.04045380919354155,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9814179057096213,0.01974604498817263
CCPG1,0.9557312547387996,0.05376405100132261,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9815319974320514,0.019664211272143434
OR1F2P,0.9561480695569669,-0.08090679082577569,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9818891904479627,0.019474847460240537
STUM,0.9563853305378339,0.05836013938102383,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9820619574835667,0.019367093906462067
AFFX-r2-Bs-thr-3_s_at,0.9567080341985872,0.09567861364231027,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9821742904355576,0.01922057892390274
SEC24C,0.9567970628787514,0.028249131080531148,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9821742904355576,0.019180166526137594
POLI,0.9567971765782843,-0.061482062815926976,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9821742904355576,0.01918011491741228
215958_at,0.9569146616202855,-0.05060195052455052,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9821742904355576,0.019126791209534293
MC5R,0.9569291131814902,0.06632151341557947,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9821742904355576,0.019120232436693113
PCYT2,0.9569393280741486,-0.05285725446958761,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9821742904355576,0.019115596515624358
DPY19L2P2,0.956977944075635,-0.08192695494515927,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9821742904355576,0.019098071498629104
LUNAR1,0.9573325355659598,-0.00882089740734438,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9824673482423886,0.01893718105689888
DBH,0.9574173287483356,-0.06592759877940728,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9824835018702719,0.018898716282027498
CRISP2,0.9577800686563825,0.1537539231870863,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9827303170923379,0.018734204840514378
NDST3,0.957795987287001,-0.02523114034140228,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9827303170923379,0.018726986778442912
METTL17,0.9579817354080834,-0.011477832563785028,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9828500238957464,0.01864277097062019
OR2F1,0.958081646581508,-0.16519358801093562,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9828816545938204,0.018597479283773137
ETV3,0.9586768728935162,0.07938389559703282,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9834013868518392,0.01832774941590318
SFT2D3,0.9587793690505444,0.0019332790152175293,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9834013868518392,0.01828131965705675
222325_at,0.9587956169812141,0.12170519785611911,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9834013868518392,0.018273959958808955
SGK2,0.9589327392598849,-0.019873331171070124,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9834711319966584,0.018211853718495607
HHIPL2,0.9592368412612414,-0.07311787673583293,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9837121073565621,0.018074149707784006
CA8,0.9596286515274199,-0.11344171631741835,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9840429876707841,0.017896793827907383
216462_at,0.9598384145812887,-0.11317308402481248,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9841871549915375,0.017801872754476603
APEX2,0.960033839846421,0.04291445269410633,3,GSE55235;GSE12021;GSE55457,False,2,1,0.984299832147885,0.017713458419232348
PON3,0.9601433206419384,-0.008630994471456299,3,GSE55235;GSE12021;GSE55457,False,2,1,0.984299832147885,0.017663934962337334
RCOR3,0.9601626371070942,0.05002131972851619,3,GSE55235;GSE12021;GSE55457,False,2,1,0.984299832147885,0.01765519777731383
TMPRSS11D,0.9602250260200058,-0.05102755572213458,3,GSE55235;GSE12021;GSE55457,True,0,3,0.984299832147885,0.01762697934919199
215572_at,0.9604391585339122,-0.08808716155384122,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9844484077242636,0.017530141421647147
LRRC23,0.9605260530556919,0.011469138754439464,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9844665525771781,0.01749085095338188
217019_at,0.9608927466049686,0.1148150122344554,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9847714469996034,0.017325084919488667
CA14,0.9610272092555756,0.013211109246336464,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9848383126828242,0.017264316116815153
MAGEA8,0.9611408056663638,0.07824292214048412,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9848837870378844,0.017212984189487475
SIRPB1,0.9616031696210723,0.044053522621922324,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9852866122258834,0.017004113824413136
215362_at,0.9617592139165425,0.018872589694703186,3,GSE55235;GSE12021;GSE55457,False,1,2,0.985375537956691,0.016933644341195684
MGAT1,0.9619916757389777,0.035711211267145715,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9855405337339463,0.01682868596246689
AVP,0.9620752079331643,-0.13625987540932794,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9855405337339463,0.016790976700562184
UBA5,0.9621896450975093,0.04245071788082241,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9855405337339463,0.01673932120316014
ZNF280B,0.9621973259838522,-0.10746145747002372,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9855405337339463,0.016735854367637956
FKRP,0.9622891108131973,-0.18163283892618132,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9855635954974209,0.0166944286197864
PCSK1N,0.9623895603189981,-0.06412514203374349,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9855955275475927,0.016649096724366017
Igk,0.9625406072134404,-0.06472951619466755,3,GSE55235;GSE12021;GSE55457,False,1,2,0.985679268708279,0.01658093962027365
GIP,0.9627282860419898,0.053686103964256326,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9858005076506248,0.0164962679360712
RABL3,0.9629219098682382,0.045949416053779245,3,GSE55235;GSE12021;GSE55457,True,3,0,0.985890410136385,0.0164089314512136
220879_at,0.9629546689390879,-0.10544552231277915,3,GSE55235;GSE12021;GSE55457,True,0,3,0.985890410136385,0.016394156793418584
CHST11,0.9633336234503156,0.06612484119217749,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9860916129801739,0.01622328117122649
216824_at,0.96334254150363,0.11835421698212882,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9860916129801739,0.0162192607121434
TUBA8,0.9633927781616248,0.08255043264731783,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9860916129801739,0.016196613591764494
DDX46,0.9635164954109383,-0.004357165065332178,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9860916129801739,0.016140845819504715
216570_x_at,0.9635208799946049,-0.07226792738831302,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9860916129801739,0.01613886952105182
NTS,0.9635670294674836,0.15711462580609722,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9860916129801739,0.016118068745623364
CA10,0.9636851140302894,-0.0037796054542913182,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9861383100015463,0.016064849477701704
TBCA,0.9638088312656545,0.0458412760139941,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9861383100015463,0.016009098627910143
LOC102724788,0.963847917427571,-0.0345946517978813,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9861383100015463,0.01599148667033217
ACADM,0.9638898985937239,0.03969115075886167,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9861383100015463,0.015972571039113655
ERC2,0.9640257996204542,-0.17740255222760357,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9861577786704052,0.01591134318963206
221405_at,0.9640475501494705,-0.044973844457593164,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9861577786704052,0.015901544667462984
LOC102725136,0.9644490297715869,-0.11746180068004991,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9864975410201393,0.01572071947045092
VPS37C,0.9645531298430315,0.047795316644332585,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9865330983686761,0.015673845405108165
SPTBN2,0.9647016849870566,0.09732101749803444,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9865809718879588,0.015606962918730543
JAM2,0.9647386183495341,-0.04706665793242195,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9865809718879588,0.015590336381494476
PLPPR1,0.9648183829402552,0.0061701029287539455,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9865916309094402,0.015554430397273195
GKN1,0.9650011753676501,-0.07841164708368982,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9866668382307159,0.015472157686908197
GCM2,0.9650306241789881,0.11231692818037951,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9866668382307159,0.015458904582719223
RSPH14,0.965203356524582,-0.07432736597376148,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9867463035317727,0.015381176488107048
DRICH1,0.9652470517680076,0.11955320021968453,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9867463035317727,0.015361516202583119
PFDN2,0.9655409158840484,-0.04983556216917743,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9869240326692256,0.01522931777670775
NDRG4,0.9655867509856406,0.06900784824010907,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9869240326692256,0.015208701913713088
CABYR,0.9657602121671826,-0.046556261272414225,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9869240326692256,0.015130690830662883
217394_at,0.9658061977143708,0.05365653775096274,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9869240326692256,0.015110011997884708
FAM86DP,0.9658496521302928,0.05580800507477007,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9869240326692256,0.015090472271847111
DENND4C,0.9658915577880588,-0.042998184935596616,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9869240326692256,0.015071629793529938
PRO2214,0.9659064629546644,-0.12742717964393865,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9869240326692256,0.015064928024981368
PRCP,0.9662193749527916,-0.00833048053679495,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9871728613261755,0.014924258144552392
RARRES2,0.9663341136367684,0.13154799879805582,3,GSE55235;GSE12021;GSE55457,True,3,0,0.987219197876351,0.014872688676835517
MANF,0.96644702589147,0.035936328707349606,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9872291352754982,0.01482194607778062
ITGB1BP2,0.9664826135263153,0.05307119100507005,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9872291352754982,0.01480595427639909
TTTY2B,0.9666407306238596,-0.08123609088542573,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9872652259599232,0.014734909266965012
CH17-360D5.1,0.9667049659860893,-0.049489757189899876,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9872652259599232,0.014706050420439399
215939_at,0.9667261124594918,0.04653921495323773,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9872652259599232,0.014696550421382643
PSMC6,0.9671682923029783,-0.0050280637667897395,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9876459099179484,0.014497949847423032
CCDC144A,0.9672382132676116,0.16190621462081353,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9876464258914581,0.014466553872445302
WT1-AS,0.9674291555223232,-0.017781837452734567,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9877124088936323,0.01438082836821608
SH3TC2,0.967481450792813,0.019323956912929405,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9877124088936323,0.014357352816079715
PPBPP2,0.9675490555352914,-0.011070543697694097,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9877124088936323,0.014327006662337157
ATP6V1B2,0.96758051413828,-0.03778252837695243,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9877124088936323,0.014312886369927138
IMPACT,0.9677303176097567,0.0650330640468648,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9877944586377515,0.014245652910479722
ASB9,0.9681266958599575,0.04268983813176228,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9879526181349922,0.014067804145806913
CDH12,0.9681529120280294,0.13479836046686391,3,GSE55235;GSE12021;GSE55457,True,3,0,0.9879526181349922,0.014056043925759543
CSNK2A2,0.9681748100683948,0.0312835836877993,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9879526181349922,0.014046221003754097
216741_at,0.968191387495647,-0.015018444896847977,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9879526181349922,0.014038784925610366
210918_at,0.9682324506096663,-0.04715944716369871,3,GSE55235;GSE12021;GSE55457,False,1,2,0.9879526181349922,0.01402036593749414
TOMM22,0.9685585993682105,0.040265650582314134,3,GSE55235;GSE12021;GSE55457,True,3,0,0.988214539391244,0.013874098628528779
CLEC2D,0.9687183589414051,0.0631865233500994,3,GSE55235;GSE12021;GSE55457,False,2,1,0.9882480759537169,0.013802469529829902
RNF5,0.9687303848275576,-0.12862600043919506,3,GSE55235;GSE12021;GSE55457,True,0,3,0.9882480759537169,0.013797078134560353
